ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,12.0,0.0,True,,5.0,3.0,11.71,,,1893.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,124.0,B0FSMQD2LK,2026-04-09,,,,,
In Stock,ACTIVE,0.2,23.0,11.72,2.0,10.0,12.0,0.0,True,,5.0,3.0,11.72,,,1833.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,125.0,B0FSMQD2LK,2026-04-08,,,,,
In Stock,ACTIVE,0.333,12.0,11.72,1.0,3.0,12.0,0.0,True,,5.0,3.0,11.72,,,1856.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,127.0,B0FSMQD2LK,2026-04-07,,,,,
In Stock,ACTIVE,0.4,23.0,11.71,2.0,5.0,12.0,0.0,True,,5.0,3.0,11.71,,,1779.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,114.0,B0FSMQD2LK,2026-04-06,,,,,
In Stock,ACTIVE,0.25,23.0,11.67,2.0,8.0,12.0,0.0,True,,5.0,3.0,11.67,,,2091.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,115.0,B0FSMQD2LK,2026-04-05,,,,,
In Stock,ACTIVE,0.222,23.0,11.68,2.0,9.0,12.0,0.0,True,,5.0,3.0,11.68,,,1947.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,116.0,B0FSMQD2LK,2026-04-04,,,,,
In Stock,ACTIVE,1.5,35.0,11.68,3.0,2.0,12.0,0.0,True,,5.0,3.0,11.8,,,2243.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,115.0,B0FSMQD2LK,2026-04-03,,,,,
In Stock,ACTIVE,0.25,12.0,11.8,1.0,4.0,12.0,0.0,True,,5.0,3.0,11.8,,,2208.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,141.0,B0FSMQD2LK,2026-04-02,,,,,
In Stock,ACTIVE,0.167,12.0,11.88,1.0,6.0,12.0,0.0,True,,5.0,3.0,11.88,,,2439.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,130.0,B0FSMQD2LK,2026-04-01,,,,,
In Stock,ACTIVE,0.6,36.0,11.88,3.0,5.0,12.0,0.0,False,,5.0,3.0,11.88,,,2617.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,118.0,B0FSMQD2LK,2026-03-31,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,12.0,0.0,False,,5.0,3.0,11.87,,,2210.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,127.0,B0FSMQD2LK,2026-03-30,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,9.0,12.0,0.0,False,,5.0,3.0,11.87,,,1966.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,104.0,B0FSMQD2LK,2026-03-29,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,12.0,0.0,False,,5.0,3.0,11.9,,,1597.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,118.0,B0FSMQD2LK,2026-03-28,,,,,
In Stock,ACTIVE,0.333,12.0,11.9,1.0,3.0,12.0,0.0,False,,5.0,3.0,11.89,,,2093.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,106.0,B0FSMQD2LK,2026-03-27,,,,,
Not Buyable,ACTIVE,0.273,36.0,11.89,3.0,11.0,12.0,0.0,False,,5.0,3.0,,,,2116.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],False,False,True,True,Treats & Chews,108.0,B0FSMQD2LK,2026-03-26,,,,,
In Stock,ACTIVE,1.0,24.0,11.8,2.0,2.0,12.0,0.0,False,,5.0,3.0,11.84,,,2521.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,98.0,B0FSMQD2LK,2026-03-25,,,,,
Not Buyable,ACTIVE,0.1,12.0,11.84,1.0,10.0,12.0,0.0,False,,5.0,3.0,,,,2371.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],False,False,True,True,Treats & Chews,100.0,B0FSMQD2LK,2026-03-24,,,,,
In Stock,ACTIVE,0.333,12.0,11.79,1.0,3.0,12.0,0.0,False,,5.0,2.0,11.79,,,2075.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,100.0,B0FSMQD2LK,2026-03-23,,,,,
In Stock,ACTIVE,0.5,12.0,11.79,1.0,2.0,12.0,0.0,False,,5.0,2.0,11.79,,,2569.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,99.0,B0FSMQD2LK,2026-03-22,,,,,
In Stock,ACTIVE,1.0,12.0,11.76,1.0,1.0,12.0,0.0,False,,5.0,2.0,11.76,,,2632.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,99.0,B0FSMQD2LK,2026-03-21,,,,,
In Stock,ACTIVE,1.5,35.0,11.76,3.0,2.0,12.0,0.0,False,,5.0,1.0,11.76,,,2582.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,101.0,B0FSMQD2LK,2026-03-20,,,,,
In Stock,ACTIVE,0.333,24.0,11.76,2.0,6.0,12.0,0.0,False,,5.0,1.0,11.76,,,2163.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,96.0,B0FSMQD2LK,2026-03-19,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,5.0,12.0,0.0,False,,5.0,1.0,11.76,,,2371.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,95.0,B0FSMQD2LK,2026-03-18,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,13.0,0.0,False,,5.0,1.0,11.79,,,2164.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,106.0,B0FSMQD2LK,2026-03-17,,,,,
In Stock,ACTIVE,0.0,,,,4.0,13.0,0.0,False,,5.0,1.0,11.85,0.0,,2270.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,94.0,B0FSMQD2LK,2026-03-16,0.0,0.0,0.0,5.0,0.0
In Stock,ACTIVE,0.2,12.0,11.85,1.0,5.0,13.0,0.0,False,,5.0,1.0,11.85,0.0,,2248.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,94.0,B0FSMQD2LK,2026-03-15,0.0,0.0,0.0,1.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,13.0,0.0,False,,5.0,1.0,11.85,0.0,,2590.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,95.0,B0FSMQD2LK,2026-03-14,0.0,0.0,0.0,6.0,0.0
In Stock,ACTIVE,0.6,36.0,11.85,3.0,5.0,13.0,0.0,False,,5.0,1.0,11.85,,,2213.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,97.0,B0FSMQD2LK,2026-03-13,,,,,
In Stock,ACTIVE,,,,,,13.0,0.0,False,,5.0,1.0,11.86,,,1958.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,98.0,B0FSMQD2LK,2026-03-12,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,13.0,0.0,False,,5.0,1.0,11.88,,,2257.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,98.0,B0FSMQD2LK,2026-03-11,,,,,
In Stock,ACTIVE,0.143,12.0,11.88,1.0,7.0,13.0,0.0,False,,5.0,1.0,11.88,,,2223.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,99.0,B0FSMQD2LK,2026-03-10,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,13.0,0.0,False,,5.0,1.0,11.88,,,2180.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,99.0,B0FSMQD2LK,2026-03-09,,,,,
In Stock,ACTIVE,0.667,24.0,11.88,2.0,3.0,13.0,0.0,False,,5.0,1.0,11.88,,,2413.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,100.0,B0FSMQD2LK,2026-03-08,,,,,
In Stock,ACTIVE,0.25,12.0,11.88,1.0,4.0,13.0,0.0,False,,5.0,1.0,11.88,,,2018.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,101.0,B0FSMQD2LK,2026-03-07,,,,,
In Stock,ACTIVE,,,,,,13.0,0.0,False,,5.0,1.0,11.96,,,1914.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,100.0,B0FSMQD2LK,2026-03-06,,,,,
In Stock,ACTIVE,,12.0,11.96,1.0,,13.0,0.0,False,,5.0,1.0,11.96,,,1832.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,101.0,B0FSMQD2LK,2026-03-05,,,,,
In Stock,ACTIVE,1.0,12.0,11.96,1.0,1.0,13.0,0.0,False,,5.0,1.0,11.99,,,2182.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,102.0,B0FSMQD2LK,2026-03-04,,,,,
In Stock,ACTIVE,0.333,24.0,11.99,2.0,6.0,13.0,0.0,False,,,,11.99,,,1960.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,106.0,B0FSMQD2LK,2026-03-03,,,,,
In Stock,ACTIVE,,0.0,,0.0,,13.0,0.0,False,,,,11.99,,,2007.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,106.0,B0FSMQD2LK,2026-03-02,,,,,
In Stock,ACTIVE,0.5,24.0,11.99,2.0,4.0,13.0,0.0,False,,,,11.99,,,1817.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,107.0,B0FSMQD2LK,2026-03-01,,,,,
In Stock,ACTIVE,1.0,12.0,11.99,1.0,1.0,13.0,0.0,False,,,,11.99,,,1969.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,109.0,B0FSMQD2LK,2026-02-28,,,,,
In Stock,ACTIVE,0.429,36.0,11.99,3.0,7.0,13.0,0.0,False,,,,11.99,,,2096.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,112.0,B0FSMQD2LK,2026-02-27,,,,,
In Stock,ACTIVE,,12.0,11.99,1.0,0.0,13.0,0.0,False,,,,11.99,,,1670.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,116.0,B0FSMQD2LK,2026-02-26,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,13.0,0.0,False,,,,11.99,,,2099.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,117.0,B0FSMQD2LK,2026-02-25,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,5.0,13.0,0.0,False,,,,11.99,,,2199.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,118.0,B0FSMQD2LK,2026-02-24,,,,,
In Stock,ACTIVE,3.0,36.0,11.99,3.0,1.0,13.0,0.0,False,,,,11.99,,,2090.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,119.0,B0FSMQD2LK,2026-02-23,,,,,
In Stock,ACTIVE,0.2,12.0,11.99,1.0,5.0,13.0,0.0,False,,,,11.99,,,1919.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,121.0,B0FSMQD2LK,2026-02-22,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,13.0,0.0,False,,,,11.99,,,1699.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,121.0,B0FSMQD2LK,2026-02-21,,,,,
In Stock,ACTIVE,0.25,12.0,11.99,1.0,4.0,13.0,0.0,False,,,,11.99,,,2502.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,121.0,B0FSMQD2LK,2026-02-20,,,,,
In Stock,ACTIVE,0.7140000000000001,60.0,11.92,5.0,7.0,13.0,0.0,False,,,,11.99,,,2334.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,121.0,B0FSMQD2LK,2026-02-19,,,,,
In Stock,ACTIVE,0.5,12.0,11.99,1.0,2.0,13.0,0.0,False,,,,11.99,,,2456.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,124.0,B0FSMQD2LK,2026-02-18,,,,,
In Stock,ACTIVE,0.5,12.0,11.99,1.0,2.0,13.0,0.0,False,,,,11.99,,,2551.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,124.0,B0FSMQD2LK,2026-02-17,,,,,
In Stock,ACTIVE,0.0,,,,8.0,13.0,0.0,False,,,,11.99,,,2385.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,125.0,B0FSMQD2LK,2026-02-16,,,,,
In Stock,ACTIVE,0.2,12.0,11.74,1.0,5.0,13.0,0.0,False,,,,11.74,,,1971.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,125.0,B0FSMQD2LK,2026-02-15,,,,,
In Stock,ACTIVE,0.0,,,,2.0,13.0,0.0,False,,,,11.81,,,2054.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,126.0,B0FSMQD2LK,2026-02-14,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,7.0,13.0,0.0,False,,,,11.83,,,2669.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,126.0,B0FSMQD2LK,2026-02-13,,,,,
In Stock,ACTIVE,0.375,35.0,11.83,3.0,8.0,13.0,0.0,False,,,,11.83,,,2549.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,126.0,B0FSMQD2LK,2026-02-12,,,,,
In Stock,ACTIVE,0.2,12.0,11.83,1.0,5.0,13.0,0.0,False,,,,11.83,,,2735.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,128.0,B0FSMQD2LK,2026-02-11,,,,,
In Stock,ACTIVE,0.286,24.0,11.83,2.0,7.0,13.0,0.0,False,,,,11.84,0.0,,2647.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,129.0,B0FSMQD2LK,2026-02-10,0.0,0.0,0.0,4.0,0.0
In Stock,ACTIVE,0.0,,,,5.0,13.0,0.0,False,,,,11.84,0.0,,2546.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,132.0,B0FSMQD2LK,2026-02-09,0.0,0.0,0.0,13.0,0.0
In Stock,ACTIVE,0.0,,,,6.0,13.0,0.0,False,,,,11.83,,,2848.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,130.0,B0FSMQD2LK,2026-02-08,,,,,
In Stock,ACTIVE,0.333,12.0,11.66,1.0,3.0,13.0,0.0,False,,,,11.67,,,2418.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,130.0,B0FSMQD2LK,2026-02-07,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,13.0,0.0,False,,,,11.67,,,2225.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,131.0,B0FSMQD2LK,2026-02-06,,,,,
In Stock,ACTIVE,,23.0,11.61,2.0,,5.0,0.0,False,,,,11.67,,,2128.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,133.0,B0FSMQD2LK,2026-02-05,,,,,
In Stock,ACTIVE,0.143,12.0,11.74,1.0,7.0,5.0,0.0,False,,,,11.74,,,3086.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,123.0,B0FSMQD2LK,2026-02-04,,,,,
In Stock,ACTIVE,0.8,47.0,11.74,4.0,5.0,5.0,0.0,False,,,,11.74,,,3386.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,114.0,B0FSMQD2LK,2026-02-03,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,5.0,0.0,False,,,,11.77,,,3011.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,114.0,B0FSMQD2LK,2026-02-02,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,15.0,0.0,False,,,,11.77,,,2580.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,90.0,B0FSMQD2LK,2026-02-01,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,5.0,0.0,False,,,,11.76,,,2429.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,88.0,B0FSMQD2LK,2026-01-31,,,,,
In Stock,ACTIVE,0.2,12.0,11.77,1.0,5.0,5.0,0.0,False,,,,11.77,,,2507.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,113.0,B0FSMQD2LK,2026-01-30,,,,,
In Stock,ACTIVE,1.0,35.0,11.77,3.0,3.0,5.0,0.0,False,,,,11.77,,,2309.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,99.0,B0FSMQD2LK,2026-01-29,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,5.0,0.0,False,,,,11.82,,,2028.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,115.0,B0FSMQD2LK,2026-01-28,,,,,
In Stock,ACTIVE,0.083,12.0,11.99,1.0,12.0,5.0,0.0,False,,,,11.99,,,2005.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,118.0,B0FSMQD2LK,2026-01-27,,,,,
In Stock,ACTIVE,1.0,12.0,11.99,1.0,1.0,5.0,0.0,False,,,,11.99,,,2228.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,110.0,B0FSMQD2LK,2026-01-26,,,,,
In Stock,ACTIVE,0.429,36.0,11.97,3.0,7.0,5.0,0.0,False,,,,11.99,,,2049.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,112.0,B0FSMQD2LK,2026-01-25,,,,,
In Stock,ACTIVE,0.0,,,,3.0,5.0,0.0,False,,,,11.99,,,2062.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,100.0,B0FSMQD2LK,2026-01-24,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,5.0,0.0,False,,,,11.99,,,2578.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,88.0,B0FSMQD2LK,2026-01-23,,,,,
In Stock,ACTIVE,0.667,24.0,11.99,2.0,3.0,5.0,0.0,False,,,,11.99,,,2762.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,76.0,B0FSMQD2LK,2026-01-22,,,,,
In Stock,ACTIVE,0.125,12.0,11.99,1.0,8.0,5.0,0.0,False,,,,11.99,,,2677.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,78.0,B0FSMQD2LK,2026-01-21,,,,,
In Stock,ACTIVE,0.0,,,,2.0,5.0,0.0,False,,,,11.99,,,2490.0,Burt's Bees,,B0FSMQD2LK (Burt's Bees Manuka Honey+ Ginger Dental Treat; Sweet Potato [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,79.0,B0FSMQD2LK,2026-01-20,,,,,
