ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.0,,,,6.0,6.0,0.0,True,,4.5,272.0,12.99,,,736.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,64.0,B0CV4FQT16,2025-11-05,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.5,272.0,12.99,,,781.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,64.0,B0CV4FQT16,2025-11-04,,,,,
In Stock,ACTIVE,0.2,13.0,12.99,1.0,5.0,6.0,0.0,True,,4.5,271.0,12.99,,,704.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,65.0,B0CV4FQT16,2025-11-03,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,6.0,6.0,0.0,True,,4.5,271.0,12.99,,,575.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,65.0,B0CV4FQT16,2025-11-02,,,,,
In Stock,ACTIVE,0.333,13.0,12.99,1.0,3.0,6.0,0.0,True,,4.5,270.0,12.99,,,584.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,89.0,B0CV4FQT16,2025-11-01,,,,,
In Stock,ACTIVE,0.167,13.0,12.99,1.0,6.0,6.0,0.0,True,,4.5,270.0,12.99,,,527.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,65.0,B0CV4FQT16,2025-10-31,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.5,270.0,12.99,,,577.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,67.0,B0CV4FQT16,2025-10-30,,,,,
In Stock,ACTIVE,0.25,13.0,12.99,1.0,4.0,6.0,0.0,True,,4.5,270.0,12.99,,,690.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,67.0,B0CV4FQT16,2025-10-29,,,,,
In Stock,ACTIVE,0.0,,,,8.0,6.0,0.0,True,,4.5,270.0,12.99,,,648.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,67.0,B0CV4FQT16,2025-10-28,,,,,
In Stock,ACTIVE,0.0,,,,4.0,6.0,0.0,True,,4.5,269.0,9.09,,,579.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,65.0,B0CV4FQT16,2025-10-27,,,,,
In Stock,ACTIVE,0.0,,,,2.0,6.0,0.0,True,,4.5,268.0,9.09,,,496.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,65.0,B0CV4FQT16,2025-10-26,,,,,
In Stock,ACTIVE,0.0,,,,8.0,6.0,0.0,True,,4.5,268.0,9.09,,,386.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,64.0,B0CV4FQT16,2025-10-25,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,6.0,0.0,True,,4.5,268.0,9.09,,,496.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,64.0,B0CV4FQT16,2025-10-24,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,6.0,0.0,True,,4.5,268.0,9.09,,,470.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,65.0,B0CV4FQT16,2025-10-23,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,6.0,0.0,True,,4.5,268.0,9.09,,,487.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,67.0,B0CV4FQT16,2025-10-22,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,6.0,0.0,True,,4.5,268.0,9.09,,,487.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,70.0,B0CV4FQT16,2025-10-21,,,,,
In Stock,ACTIVE,0.4,18.0,9.09,2.0,5.0,6.0,0.0,True,,4.5,268.0,9.09,,,487.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,70.0,B0CV4FQT16,2025-10-20,,,,,
In Stock,ACTIVE,0.0,,,,7.0,6.0,0.0,True,,4.5,268.0,9.09,,,492.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,63.0,B0CV4FQT16,2025-10-19,,,,,
In Stock,ACTIVE,0.0,,,,6.0,6.0,0.0,True,,4.5,267.0,9.09,0.0,,497.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,71.0,B0CV4FQT16,2025-10-18,0.0,0.0,0.0,14.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,6.0,0.0,True,,4.5,267.0,9.09,,,482.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,71.0,B0CV4FQT16,2025-10-17,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,6.0,0.0,True,,4.5,267.0,9.09,,,424.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,74.0,B0CV4FQT16,2025-10-16,,,,,
In Stock,ACTIVE,0.25,9.0,9.09,1.0,4.0,6.0,0.0,True,,4.5,267.0,9.09,,,557.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,74.0,B0CV4FQT16,2025-10-15,,,,,
In Stock,ACTIVE,0.333,9.0,9.09,1.0,3.0,6.0,0.0,True,,4.5,267.0,9.09,,,500.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,74.0,B0CV4FQT16,2025-10-14,,,,,
In Stock,ACTIVE,0.0,,,,3.0,6.0,0.0,True,,4.5,267.0,9.09,,,536.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,73.0,B0CV4FQT16,2025-10-13,,,,,
In Stock,ACTIVE,0.0,,,,6.0,6.0,0.0,True,,4.5,267.0,9.09,,,509.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,73.0,B0CV4FQT16,2025-10-12,,,,,
In Stock,ACTIVE,0.0,,,,13.0,6.0,0.0,True,,4.5,267.0,9.09,,,435.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,73.0,B0CV4FQT16,2025-10-11,,,,,
In Stock,ACTIVE,0.0,,,,7.0,6.0,0.0,True,,4.5,267.0,10.39,,,504.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,73.0,B0CV4FQT16,2025-10-10,,,,,
In Stock,ACTIVE,0.0,,,,4.0,6.0,0.0,True,,4.5,267.0,10.39,,,509.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,73.0,B0CV4FQT16,2025-10-09,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,5.0,6.0,0.0,True,,4.5,267.0,10.39,,,468.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,73.0,B0CV4FQT16,2025-10-08,,,,,
In Stock,ACTIVE,0.0,,,,6.0,6.0,0.0,True,,4.5,267.0,10.39,,,441.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,73.0,B0CV4FQT16,2025-10-07,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.5,266.0,10.39,,,480.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,73.0,B0CV4FQT16,2025-10-06,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,8.0,6.0,0.0,True,,4.5,266.0,10.39,,,522.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,73.0,B0CV4FQT16,2025-10-05,,,,,
In Stock,ACTIVE,0.091,10.0,10.39,1.0,11.0,6.0,0.0,True,,4.5,266.0,10.39,,,625.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,74.0,B0CV4FQT16,2025-10-04,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.5,266.0,10.39,,,579.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,74.0,B0CV4FQT16,2025-10-03,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,6.0,0.0,True,,4.5,266.0,10.39,,,546.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,74.0,B0CV4FQT16,2025-10-02,,,,,
In Stock,ACTIVE,0.333,26.0,12.99,2.0,6.0,6.0,0.0,True,,4.5,266.0,12.99,,,599.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,75.0,B0CV4FQT16,2025-10-01,,,,,
In Stock,ACTIVE,0.0,,,,4.0,6.0,0.0,True,,4.5,266.0,12.99,,,712.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,76.0,B0CV4FQT16,2025-09-30,,,,,
In Stock,ACTIVE,0.143,13.0,12.99,1.0,7.0,6.0,0.0,True,,4.5,266.0,7.79,,,565.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,76.0,B0CV4FQT16,2025-09-29,,,,,
In Stock,ACTIVE,0.0,,,,8.0,6.0,0.0,True,,4.5,266.0,7.79,,,663.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,77.0,B0CV4FQT16,2025-09-28,,,,,
In Stock,ACTIVE,0.5,0.0,0.0,1.0,2.0,6.0,0.0,True,,4.5,266.0,7.79,,,643.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,77.0,B0CV4FQT16,2025-09-27,,,,,
In Stock,ACTIVE,0.0,,,,5.0,6.0,0.0,True,,4.5,266.0,7.79,,,533.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,78.0,B0CV4FQT16,2025-09-26,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,6.0,0.0,True,,4.5,266.0,7.79,,,512.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,78.0,B0CV4FQT16,2025-09-25,,,,,
In Stock,ACTIVE,0.0,,,,6.0,6.0,0.0,True,,4.5,266.0,7.79,,,481.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,78.0,B0CV4FQT16,2025-09-24,,,,,
In Stock,ACTIVE,0.0,,,,8.0,6.0,0.0,True,,4.5,266.0,10.39,,,482.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,78.0,B0CV4FQT16,2025-09-23,,,,,
In Stock,ACTIVE,0.0,,,,3.0,6.0,0.0,True,,4.5,266.0,10.39,,,562.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,78.0,B0CV4FQT16,2025-09-22,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,9.0,6.0,0.0,True,,4.5,265.0,10.39,,,608.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,78.0,B0CV4FQT16,2025-09-21,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,6.0,6.0,0.0,True,,4.5,264.0,10.39,,,589.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,78.0,B0CV4FQT16,2025-09-20,,,,,
In Stock,ACTIVE,0.143,10.0,10.39,1.0,7.0,6.0,0.0,True,,4.5,264.0,10.39,,,499.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,79.0,B0CV4FQT16,2025-09-19,,,,,
In Stock,ACTIVE,0.0,,,,3.0,6.0,0.0,True,,4.5,264.0,10.39,,,555.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,78.0,B0CV4FQT16,2025-09-18,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,6.0,0.0,True,,4.5,264.0,10.39,,,465.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,77.0,B0CV4FQT16,2025-09-17,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.4,260.0,10.39,,,669.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,78.0,B0CV4FQT16,2025-09-16,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.4,260.0,10.39,,,553.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,78.0,B0CV4FQT16,2025-09-15,,,,,
In Stock,ACTIVE,0.5,10.0,10.39,1.0,2.0,6.0,0.0,True,,4.4,260.0,10.39,,,617.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,77.0,B0CV4FQT16,2025-09-14,,,,,
In Stock,ACTIVE,0.333,10.0,5.2,2.0,6.0,6.0,0.0,True,,4.4,260.0,10.39,,,576.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,79.0,B0CV4FQT16,2025-09-13,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.4,260.0,9.66,,,530.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,78.0,B0CV4FQT16,2025-09-12,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,True,,4.4,260.0,9.66,,,441.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,79.0,B0CV4FQT16,2025-09-11,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,8.0,6.0,0.0,True,,4.4,258.0,9.66,,,535.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,80.0,B0CV4FQT16,2025-09-10,,,,,
In Stock,ACTIVE,0.143,10.0,9.66,1.0,7.0,6.0,0.0,True,,4.4,258.0,9.66,,,511.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,82.0,B0CV4FQT16,2025-09-09,,,,,
In Stock,ACTIVE,0.25,10.0,9.66,1.0,4.0,6.0,0.0,True,,4.4,258.0,10.39,,,583.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,82.0,B0CV4FQT16,2025-09-08,,,,,
In Stock,ACTIVE,0.0,,,,4.0,6.0,0.0,True,,4.4,258.0,10.39,,,508.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,83.0,B0CV4FQT16,2025-09-07,,,,,
In Stock,ACTIVE,0.0,,,,7.0,6.0,0.0,True,,4.4,257.0,10.39,,,449.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,83.0,B0CV4FQT16,2025-09-06,,,,,
In Stock,ACTIVE,,0.0,,0.0,0.0,6.0,0.0,True,,4.4,257.0,9.66,,,457.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,83.0,B0CV4FQT16,2025-09-05,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.4,256.0,10.39,,,422.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,83.0,B0CV4FQT16,2025-09-04,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,7.0,6.0,0.0,True,,4.4,256.0,10.39,,,368.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,83.0,B0CV4FQT16,2025-09-03,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,5.0,6.0,0.0,True,,4.4,275.0,10.39,,,413.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,83.0,B0CV4FQT16,2025-09-02,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,5.0,6.0,0.0,True,,4.4,275.0,7.93,,,502.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,84.0,B0CV4FQT16,2025-09-01,,,,,
In Stock,ACTIVE,0.333,8.0,7.93,1.0,3.0,6.0,0.0,True,,4.4,275.0,7.93,,,538.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,84.0,B0CV4FQT16,2025-08-31,,,,,
In Stock,ACTIVE,0.0,,,,6.0,6.0,0.0,True,,4.4,275.0,7.93,,,457.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,84.0,B0CV4FQT16,2025-08-30,,,,,
In Stock,ACTIVE,0.0,,,,3.0,6.0,0.0,True,,4.4,275.0,7.93,,,396.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,84.0,B0CV4FQT16,2025-08-29,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,5.0,6.0,0.0,True,,4.4,275.0,7.93,,,438.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,84.0,B0CV4FQT16,2025-08-28,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,6.0,6.0,0.0,True,,4.4,274.0,7.93,,,481.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,84.0,B0CV4FQT16,2025-08-27,,,,,
In Stock,ACTIVE,0.2,8.0,7.93,1.0,5.0,6.0,0.0,True,,4.4,274.0,7.93,,,525.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,85.0,B0CV4FQT16,2025-08-26,,,,,
In Stock,ACTIVE,1.0,8.0,7.93,1.0,1.0,6.0,0.0,True,,4.4,274.0,6.39,,,454.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,86.0,B0CV4FQT16,2025-08-25,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,6.0,0.0,True,,4.4,274.0,6.39,,,487.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,88.0,B0CV4FQT16,2025-08-24,,,,,
In Stock,ACTIVE,0.214,19.0,6.39,3.0,14.0,6.0,0.0,True,,4.4,274.0,6.39,,,481.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,89.0,B0CV4FQT16,2025-08-23,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,5.0,6.0,0.0,True,,4.4,273.0,6.39,,,552.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,89.0,B0CV4FQT16,2025-08-22,,,,,
In Stock,ACTIVE,0.25,13.0,6.39,2.0,8.0,6.0,0.0,True,,4.4,272.0,6.39,,,474.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,91.0,B0CV4FQT16,2025-08-21,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,True,,4.4,272.0,7.93,,,529.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,93.0,B0CV4FQT16,2025-08-20,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,6.0,6.0,0.0,True,,4.4,272.0,7.93,,,543.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,True,True,True,Dog Toys,93.0,B0CV4FQT16,2025-08-19,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.2,8.0,7.93,1.0,5.0,6.0,0.0,True,,4.5,271.0,5.59,,,531.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,91.0,B0CV4FQT16,2025-08-18,,,,,
In Stock,ACTIVE,0.167,6.0,5.59,1.0,6.0,6.0,0.0,True,,4.5,271.0,5.59,,,487.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,92.0,B0CV4FQT16,2025-08-17,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,8.0,6.0,0.0,True,,4.5,271.0,5.59,,,467.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,91.0,B0CV4FQT16,2025-08-16,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.2,6.0,5.59,1.0,5.0,6.0,0.0,True,,4.5,270.0,5.59,,,446.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,92.0,B0CV4FQT16,2025-08-15,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.0,,,,4.0,6.0,0.0,True,,4.5,270.0,5.59,,,526.0,Disney,,"B0CV4FQT16 (Disney Mickey & Friends: 12"" Minnie Mouse Plush Stuffed head flat body Toy - EV)",[],True,False,True,True,Dog Toys,92.0,B0CV4FQT16,2025-08-14,0.0,0.0,0.0,0.0,0.0
