key,cust,mstyle,desc,model,baseline_mode,old_wkly,new_wkly,old_26w,new_26w,delta_pct
1864-FF10159AMZ2,"AMAZON.COM.KYDC,INC",FF10159AMZ2,"Arm & Hammer Super Deodorizing Shampoo, ",Croston's,,122.3,94.2,3180,2448,-23.0
1864-BB11150PCS6,"AMAZON.COM.KYDC,INC",BB11150PCS6,Clorox Fraganzia - In-Wash Scent Booster,Seasonal Baseline,"L13 all-weeks avg (default: 3 legitimate zero weeks, fill-rate 8%)",4.2,3.2,109,84,-22.9
1864-BB29712,"AMAZON.COM.KYDC,INC",BB29712,Clorox Fraganzia - Dryer Sheets - 80ct -,Croston's,,44.3,34.2,1152,888,-22.9
1864-FF18908/24,"AMAZON.COM.KYDC,INC",FF18908/24,Harry Potter: House Sorting Hat Burrow P,Heuristic,,44.3,54.5,1152,1416,22.9
1864-FF27263,"AMAZON.COM.KYDC,INC",FF27263,BurtÃ‚Â’s Bees Manuka Honey Deodorizing ,Croston's,,539.3,416.1,14022,10818,-22.8
1864-FF15589,"AMAZON.COM.KYDC,INC",FF15589,Palmer's for Pets Paw Pad & Nose Balm wi,Croston's,,1336.2,1032.5,34740,26844,-22.7
1864-BB21237,"AMAZON.COM.KYDC,INC",BB21237,Clorox Fraganzia - Small Spaces Air Fres,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 5% over 1104 units),48.9,60.0,1272,1560,22.6
1864-BB25518,"AMAZON.COM.KYDC,INC",BB25518,"Glad - 16oz Paper Bowls, 40ct - Happy Da",Croston's,,51.0,39.5,1326,1026,-22.6
1864-FF4577PCS2,"AMAZON.COM.KYDC,INC",FF4577PCS2,Arm & Hammer Fresh Breath Dental Water A,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 3% over 1248 units),57.2,44.3,1488,1152,-22.6
1864-FF33413,"AMAZON.COM.KYDC,INC",FF33413,Burt's Bees Eye & Ear Cleansing Wipes - ,Croston's,,225.7,276.0,5868,7176,22.3
1864-FF13881,"AMAZON.COM.KYDC,INC",FF13881,"Arm & Hammer Sm. Male Wraps-12"" -19"" Wai",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 5358 units),577.4,450.2,15012,11706,-22.0
1864-FF4776CP6,"AMAZON.COM.KYDC,INC",FF4776CP6,Burts Bees Oatmeal Dog Conditioner with ,Sparse Intermittent,,6.1,4.8,159,124,-22.0
1864-BB0092PCS12,"AMAZON.COM.KYDC,INC",BB0092PCS12,Glad - Everyday Round Paper Plates - 8.5,Croston's,,1.2,1.5,32,39,21.9
1864-BB33526,"AMAZON.COM.KYDC,INC",BB33526,Clorox Fraganzia - In-Wash Scent Booster,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 3918 units),309.5,242.3,8046,6300,-21.7
1864-FF32148,"AMAZON.COM.KYDC,INC",FF32148,"Dole: Dog Biscuits, Apple & Carrot  Asso",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 5640 units),250.2,196.2,6504,5100,-21.6
1864-FF32364,"AMAZON.COM.KYDC,INC",FF32364,Fresh Step Litter Box Scent Crystals in ,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 10% over 810 units),74.6,58.5,1940,1520,-21.6
1864-FF7613,"AMAZON.COM.KYDC,INC",FF7613,"Arm & Hammer Dental Treats for Dogs, Nub",Croston's,,329.5,258.5,8568,6720,-21.6
1864-BB35904,"AMAZON.COM.KYDC,INC",BB35904,"Glad - 16oz Plastic Cups, 100ct - Assort",Croston's,,18.5,14.5,480,378,-21.2
1864-FF12842PCS3,"AMAZON.COM.KYDC,INC",FF12842PCS3,Wet Ones Anti-Bacterial All Purpose Wipe,Croston's,,235.4,185.4,6120,4820,-21.2
1864-FF11927,"AMAZON.COM.KYDC,INC",FF11927,Arm & Hammer: Super Treadz Mini Gator To,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 0% over 912 units),52.6,41.5,1368,1080,-21.1
1864-FF12379/6,"AMAZON.COM.KYDC,INC",FF12379/6,Biosilk for Dogs Silk Therapy Waterless ,Croston's,,31.8,38.5,828,1002,21.0
1864-FF35147,"AMAZON.COM.KYDC,INC",FF35147,Arm & Hammer Complete Care Dog Dental Ri,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 3% over 15360 units),741.2,894.5,19272,23256,20.7
1864-FF5715,"AMAZON.COM.KYDC,INC",FF5715,Arm & Hammer Fresh Breath Enzymatic Toot,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 7920 units),778.2,617.5,20232,16056,-20.6
1864-FF19081CA,"AMAZON.COM.KYDC,INC",FF19081CA,Arm & Hammer: Super Treadz Gorilla Toy f,Croston's,,112.6,89.5,2928,2328,-20.5
1864-BB19112,"AMAZON.COM.KYDC,INC",BB19112,Clorox Fraganzia - Air Freshener Beads T,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 6% over 2040 units),163.2,196.4,4242,5106,20.4
1864-FF8298AMZ3,"AMAZON.COM.KYDC,INC",FF8298AMZ3,Fresh Step Litter Box Attractant Powder ,Sparse Intermittent,,76.8,61.2,1998,1592,-20.3
1864-FF7218,"AMAZON.COM.KYDC,INC",FF7218,Chi Shed Control Shampoo For Dogs,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 5% over 1656 units),109.8,87.7,2856,2280,-20.2
1864-FF37258,"AMAZON.COM.KYDC,INC",FF37258,Glad for Pets OPP Scented Waste Bags Ref,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 5% over 1692 units),146.8,117.2,3816,3048,-20.1
1864-BB0722,"AMAZON.COM.KYDC,INC",BB0722,Clorox - Foaming Glass Cleaner - Aerosol,Croston's,,6.9,5.5,180,144,-20.0
1864-BB26921,"AMAZON.COM.KYDC,INC",BB26921,Clorox Fraganzia - Air Freshener Beads T,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 3162 units),206.5,247.8,5370,6444,20.0
1864-FF9298PCS3,"AMAZON.COM.KYDC,INC",FF9298PCS3,"Arm & Hammer Complete Care Dental Rinse,",Croston's,,455.1,546.2,11832,14200,20.0
1864-BB0705PCS6,"AMAZON.COM.KYDC,INC",BB0705PCS6,Clorox Scentiva Ã‚Â– Refresher Spray Ã‚Â,Heuristic,,3.7,4.4,96,115,19.8
1864-BB33532,"AMAZON.COM.KYDC,INC",BB33532,Clorox Fraganzia - In-Wash Scent Booster,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 870 units),83.3,66.9,2166,1740,-19.7
1864-BB0712,"AMAZON.COM.KYDC,INC",BB0712,Kingsford - Charcoal Rake,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 3% over 1198 units),73.2,58.8,1902,1530,-19.6
1864-BB22025,"AMAZON.COM.KYDC,INC",BB22025,Fabuloso -Sponges Purple 4 CT,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 6336 units),536.3,641.5,13944,16680,19.6
1864-BB0096PCS12,"AMAZON.COM.KYDC,INC",BB0096PCS12,Glad - Everyday Square Paper Plates - 8.,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 57 units),2.4,1.9,62,50,-19.4
1864-BB21641,"AMAZON.COM.KYDC,INC",BB21641,Clorox Fraganzia - Air Freshener Beads -,Croston's,,226.2,183.2,5880,4764,-19.0
1864-FF7115PCS6,"AMAZON.COM.KYDC,INC",FF7115PCS6,"BioSilk for Dogs Puppy Tearless Shampoo,",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 55 units),4.3,3.5,111,90,-18.9
1864-BB31256PCS2,"AMAZON.COM.KYDC,INC",BB31256PCS2,Clorox Fraganzia - Dryer Sheets - 240ct ,Croston's,,5.5,4.5,144,117,-18.8
1864-FF10530,"AMAZON.COM.KYDC,INC",FF10530,A&H Heavy Duty Multi-Purpose Pet Wipes -,Croston's,,581.5,472.2,15120,12276,-18.8
1864-BB15775,"AMAZON.COM.KYDC,INC",BB15775,"Glad - Assorted Cutlery, 24ct - Clear",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 5780 units),372.0,441.2,9672,11472,18.6
1864-FF31076,"AMAZON.COM.KYDC,INC",FF31076,Dole: Air Dried Banana Chips: 6oz  ,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 4452 units),184.6,150.5,4800,3912,-18.5
1864-BB30930,"AMAZON.COM.KYDC,INC",BB30930,Clorox Fraganzia - 6pk Garbage Can Stick,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 25572 units),1697.1,2008.6,44124,52224,18.4
1864-FF7215,"AMAZON.COM.KYDC,INC",FF7215,Chi Oatmeal Shampoo For Dogs,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 2484 units),234.0,191.1,6084,4968,-18.3
1864-BB26614,"AMAZON.COM.KYDC,INC",BB26614,"G4K Disney - 12oz Paper Bowls, 50ct - Mi",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 14% over 464 units),28.9,34.2,752,888,18.1
1864-FF7619,"AMAZON.COM.KYDC,INC",FF7619,Arm & Hammer Adv Care Tartar Control Den,Croston's,,1043.1,853.8,27120,22200,-18.1
1864-FF20868,"AMAZON.COM.KYDC,INC",FF20868,Wags & Wiggles - Dual Sided Grooming Glo,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 14% over 768 units),102.5,84.0,2664,2184,-18.0
1864-FF32826,"AMAZON.COM.KYDC,INC",FF32826,Fresh Step Charcoal Litter Box Pad Fresh,Heuristic,,18.0,21.2,468,552,17.9
1864-FF8425,"AMAZON.COM.KYDC,INC",FF8425,Fresh Step Drawstring Litter Box Liners ,Croston's,,998.3,819.7,25956,21312,-17.9
1864-BB20552,"AMAZON.COM.KYDC,INC",BB20552,"Glad - Plastic Forks, 70ct - Clear",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 27528 units),2718.9,2234.8,70692,58104,-17.8
1864-BB31202,"AMAZON.COM.KYDC,INC",BB31202,Clorox Fraganzia - Gel Air Freshener Con,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 1692 units),174.0,204.9,4524,5328,17.8
1864-FF5715AMZ2,"AMAZON.COM.KYDC,INC",FF5715AMZ2,Arm & Hammer Adv Care Fresh Breath Enzym,Sparse Intermittent,,257.5,211.8,6696,5508,-17.7
1864-FF7120AMZ2,"AMAZON.COM.KYDC,INC",FF7120AMZ2,BioSilk for Dogs Detangling and Shine Sp,Croston's,,18.9,15.6,492,405,-17.7
1864-BB26411,"AMAZON.COM.KYDC,INC",BB26411,"G4K Disney - 8.5"" Round Paper Plates, 40",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 7112 units),510.2,599.7,13264,15592,17.6
1864-BB26613PCS2,"AMAZON.COM.KYDC,INC",BB26613PCS2,Glad Kids - 6oz Paper Snack Bowls NO lid,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 10% over 225 units),17.5,14.4,455,375,-17.6
1864-FF25688,"AMAZON.COM.KYDC,INC",FF25688,DISNEY TOY STORY: Woody Plush Figurine S,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 816 units),62.8,73.8,1632,1920,17.6
1864-BB19110,"AMAZON.COM.KYDC,INC",BB19110,Clorox Fraganzia - Air Freshener Beads T,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 3318 units),271.8,319.2,7068,8298,17.4
1864-BB21951,"AMAZON.COM.KYDC,INC",BB21951,Clorox Fraganzia - In-Wash Scent Booster,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 9% over 4542 units),563.8,465.7,14658,12108,-17.4
1864-FF8423,"AMAZON.COM.KYDC,INC",FF8423,Fresh Step Drawstring Litter Box Liners ,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 22716 units),1563.2,1836.0,40644,47736,17.4
1864-FF28457,"AMAZON.COM.KYDC,INC",FF28457,"Dole Dog Biscuits, Assorted Bag (Banana ",Sparse Intermittent,,37.4,43.8,972,1140,17.3
1864-FF33449,"AMAZON.COM.KYDC,INC",FF33449,Arm and Hammer Cat Litter Box Crystals- ,Croston's,,376.2,311.5,9780,8100,-17.2
1864-BB28719,"AMAZON.COM.KYDC,INC",BB28719,Clorox Fraganzia - Gel Air Freshener Con,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 11% over 10380 units),1461.2,1211.1,37992,31488,-17.1
1864-BB33248,"AMAZON.COM.KYDC,INC",BB33248,"Glad - 10"" Round Paper Plates, 50ct - Pi",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 2256 units),234.9,275.1,6108,7152,17.1
1864-BB0131PCS2,"AMAZON.COM.KYDC,INC",BB0131PCS2,Kingsford - Grill Cleaner - Aerosol - 14,Croston's,,67.2,55.7,1746,1449,-17.0
1864-BB16691,"AMAZON.COM.KYDC,INC",BB16691,Kingsford - Stainless Steel BBQ Spatula ,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 4704 units),352.6,412.6,9168,10728,17.0
1864-FF8654PCS2,"AMAZON.COM.KYDC,INC",FF8654PCS2,Glad for Pets Activated Carbon Training ,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 615 units),51.5,42.8,1338,1112,-16.9
1864-FF12649PCS2,"AMAZON.COM.KYDC,INC",FF12649PCS2,Arm & Hammer Ultra Fresh 2-in-1 Tearless,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 2% over 489 units),44.0,51.3,1143,1335,16.8
1864-BB0083AMZ2,"AMAZON.COM.KYDC,INC",BB0083AMZ2,409 - Heavy Duty Oven Cleaner - 14.5oz -,Heuristic,,1.4,1.2,36,30,-16.7
1864-FF6554,"AMAZON.COM.KYDC,INC",FF6554,Burt's Bees Itch Soothing Shampoo for Do,Sparse Intermittent,,83.1,96.9,2160,2520,16.7
1864-BB29477,"AMAZON.COM.KYDC,INC",BB29477,Clorox Fraganzia - Gel Air Freshener Con,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 9% over 1620 units),152.8,127.8,3972,3324,-16.3
1864-FF7120PCS2,"AMAZON.COM.KYDC,INC",FF7120PCS2,BioSilk for Dogs Detangling and Shine Sp,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 10% over 723 units),70.7,82.3,1839,2139,16.3
1864-BB0235PCS6,"AMAZON.COM.KYDC,INC",BB0235PCS6,Glad - Everyday Paper Bowls - 12oz - 20c,Croston's,,12.3,10.3,320,268,-16.2
1864-FF12689,"AMAZON.COM.KYDC,INC",FF12689,A&H Pet Scents Deodorizing Gel Beads - F,Croston's,,2777.5,3221.5,72216,83760,16.0
1864-BB28719PCS12,"AMAZON.COM.KYDC,INC",BB28719PCS12,Clorox Fraganzia - Gel Air Freshener Con,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 852 units),72.0,60.5,1872,1574,-15.9
1864-FF13880,"AMAZON.COM.KYDC,INC",FF13880,"Arm & Hammer Lrg Male Wraps-18"" -27"" Wai",Croston's,,77.5,65.3,2016,1698,-15.8
1864-FF4933,"AMAZON.COM.KYDC,INC",FF4933,Burt's Bees Ear Cleaner for Dogs 4oz,Croston's,,17.5,20.3,456,528,15.8
1864-BB0409PCS6,"AMAZON.COM.KYDC,INC",BB0409PCS6,Clorox Scentiva Ã‚Â– Dish Soap Ã‚Â– 26oz,Sparse Intermittent,,2.0,2.3,52,60,15.4
1864-BB31649,"AMAZON.COM.KYDC,INC",BB31649,"Glad - 18oz Plastic Cups, 50ct - Referee",Croston's,,36.0,30.5,936,792,-15.4
1864-FF13879,"AMAZON.COM.KYDC,INC",FF13879,"Arm & Hammer Med. Male Wraps-15"" -23"" Wa",Croston's,,306.5,259.2,7968,6738,-15.4
1864-FF13885PCS3,"AMAZON.COM.KYDC,INC",FF13885PCS3,"Glad for Pets Day to Night 30""x36"" Activ",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 640 units),66.8,77.1,1736,2004,15.4
1864-FF6305PCS24,"AMAZON.COM.KYDC,INC",FF6305PCS24,Arm & Hammer: Nubbies TriBone Chew Toy f,Croston's,,0.5,0.6,13,15,15.4
1864-FF7258AMZ,"AMAZON.COM.KYDC,INC",FF7258AMZ,Burt's Bees Oatmeal Shampoo for Dogs 16o,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 26046 units),2601.5,2199.9,67638,57198,-15.4
1864-BB16853PCS12,"AMAZON.COM.KYDC,INC",BB16853PCS12,Clorox Scentiva Ã‚Â– Hand Soap Ã‚Â– 14oz,Croston's,,3.3,2.8,85,72,-15.3
1864-FF4849PCS2,"AMAZON.COM.KYDC,INC",FF4849PCS2,Burts Bees Hypoallergenic Shampoo with S,Heuristic,,69.5,80.1,1806,2082,15.3
1864-FF37637,"AMAZON.COM.KYDC,INC",FF37637,Arm & Hammer Cat Odor Control & Dander R,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 6% over 942 units),50.1,42.5,1302,1104,-15.2
1864-BB0473,"AMAZON.COM.KYDC,INC",BB0473,Clorox Fraganzia - In-Wash Scent Booster,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 9% over 2172 units),251.5,213.7,6540,5556,-15.0
1864-FF8991PCS6,"AMAZON.COM.KYDC,INC",FF8991PCS6,Fresh Step Litter Box Scent Crystals in ,Sparse Intermittent,,41.5,35.3,1080,918,-15.0
1864-BB33706,"AMAZON.COM.KYDC,INC",BB33706,"G4K Disney - 3oz Bath Cup, 100ct -Mickey",Croston's,,189.9,161.8,4938,4206,-14.8
1864-BB35095PCS2,"AMAZON.COM.KYDC,INC",BB35095PCS2,Gladware - Entree 25oz - Medium Square -,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 11% over 1428 units),145.0,166.5,3771,4329,14.8
1864-FF12849PCS12,"AMAZON.COM.KYDC,INC",FF12849PCS12,Wet Ones Deodorizing Wipe for Dogs - 100,Croston's,,2.3,2.0,61,52,-14.8
1864-BB26923,"AMAZON.COM.KYDC,INC",BB26923,Clorox Fraganzia - Air Freshener Beads T,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 5% over 1288 units),74.3,63.4,1932,1648,-14.7
1864-BB13437,"AMAZON.COM.KYDC,INC",BB13437,"G4K - 8.5"" Round Paper Plates, 20ct - Un",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 9% over 22176 units),3138.9,2680.6,81612,69696,-14.6
1864-FF10556,"AMAZON.COM.KYDC,INC",FF10556,"GLAD Training Pads 23"" x 23"" 150 Pack in",Heuristic,,153.5,175.7,3990,4568,14.5
1864-FF26777,"AMAZON.COM.KYDC,INC",FF26777,Arm & Hammer Ultra Fresh 2-in-1 Detangli,Croston's,,27.0,23.1,702,600,-14.5
1864-FF13877PCS2,"AMAZON.COM.KYDC,INC",FF13877PCS2,"Arm & Hammer Lrg. Diapers-18""-23"" Waist ",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 12% over 2268 units),129.7,111.0,3372,2886,-14.4
1864-BB33030,"AMAZON.COM.KYDC,INC",BB33030,"Gladware Holiday - Tall Entree 42oz, Lar",Croston's,,35.5,30.5,924,792,-14.3
1864-FF12837PCS2,"AMAZON.COM.KYDC,INC",FF12837PCS2,Arm & Hammer Deodorizing & Dander Reduci,Croston's,,6.6,7.5,171,195,14.0
1864-BB22272,"AMAZON.COM.KYDC,INC",BB22272,Fabuloso Microfiber Cleaning Cloths Rain,Croston's,,531.7,605.5,13824,15744,13.9
1864-FF28459N,"AMAZON.COM.KYDC,INC",FF28459N,"Dole: Dog Chews, Assorted (Strawberry + ",Croston's,,30.0,25.8,780,672,-13.8
1864-BB21058/6,"AMAZON.COM.KYDC,INC",BB21058/6,Fabuloso - Microfiber Mitt Purple 1 CT (,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 5784 units),355.2,403.8,9234,10500,13.7
1864-BB0231,"AMAZON.COM.KYDC,INC",BB0231,"Glad - 16oz Plastic Cups, 100ct - Red",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 5% over 2514 units),195.2,168.7,5076,4386,-13.6
1864-BB27206,"AMAZON.COM.KYDC,INC",BB27206,"G4K Disney - 8.5"" Round Paper Plates, 40",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 10% over 4480 units),628.3,543.4,16336,14128,-13.5
1864-BB20227,"AMAZON.COM.KYDC,INC",BB20227,"G4K - Disposable Paper Bibs, 30ct - Unic",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 10824 units),807.7,914.8,21000,23784,13.3
1864-BB33243,"AMAZON.COM.KYDC,INC",BB33243,"Glad Summer - 16oz Paper Bowls, 50ct - L",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 1308 units),79.8,69.2,2076,1800,-13.3
1864-FF11899PCS2,"AMAZON.COM.KYDC,INC",FF11899PCS2,A&H Complete Care Puppy Dental Kit - Inc,Croston's,,13.8,12.0,360,312,-13.3
1864-FF8298,"AMAZON.COM.KYDC,INC",FF8298,Fresh Step Litter Box Attractant Powder ,Heuristic,,198.0,224.3,5148,5832,13.3
1864-BB31473,"AMAZON.COM.KYDC,INC",BB31473,"G4K Disney - 3oz Paper Bath Cups, 24ct -",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 6% over 4680 units),252.0,218.8,6552,5688,-13.2
1864-BB0098,"AMAZON.COM.KYDC,INC",BB0098,"Glad - 10"" Round Paper Plates, 50ct - Bl",Croston's,,1468.2,1276.2,38172,33180,-13.1
1864-SF8167PCS72,"AMAZON.COM.KYDC,INC",SF8167PCS72,Arm & Hammer Fresh Breath Enzymatic Toot,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 102 units),9.1,10.3,236,267,13.1
1864-SF8173EC,"AMAZON.COM.KYDC,INC",SF8173EC,"Arm & Hammer Fresh Breath Dental Spray, ",Sparse Intermittent,,612.0,692.3,15912,18000,13.1
1864-BB27019,"AMAZON.COM.KYDC,INC",BB27019,"G4K Disney - 8.5"" Round Paper Plates, 24",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 12% over 1170 units),126.5,142.7,3290,3710,12.8
1864-FF12302PCS2,"AMAZON.COM.KYDC,INC",FF12302PCS2,A&H Complete Care Dog Dental Spray in Mi,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 1266 units),86.8,75.7,2256,1968,-12.8
1864-BB0578,"AMAZON.COM.KYDC,INC",BB0578,"Glad - Plastic Spoons, 24ct - Clear",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 11832 units),1104.0,964.2,28704,25068,-12.7
1864-FF31607,"AMAZON.COM.KYDC,INC",FF31607,Fresh Step Drawstring Litter Box Liners ,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 5% over 564 units),25.4,28.6,660,744,12.7
1864-FF8425AMZ4,"AMAZON.COM.KYDC,INC",FF8425AMZ4,Fresh Step Drawstring Litter Box Liners ,Croston's,,24.6,27.7,639,720,12.7
1864-FF13878,"AMAZON.COM.KYDC,INC",FF13878,"Arm & Hammer Xsm. Male Wraps-9"" -14"" Wai",Croston's,,277.4,312.5,7212,8124,12.6
1864-FF30759,"AMAZON.COM.KYDC,INC",FF30759,Wet Ones - Antibacterial Calming Wipes -,Croston's,,388.6,339.7,10104,8832,-12.6
1864-BB36235,"AMAZON.COM.KYDC,INC",BB36235,Glad Air Fryer Liners with Walls (9Ã‚Â” ,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 696 units),36.9,32.3,960,840,-12.5
1864-FF30879PCS2,"AMAZON.COM.KYDC,INC",FF30879PCS2,Dole Molded Chew; Banana; 8oz bag/5ct  [,Croston's,,1.8,1.6,48,42,-12.5
1864-FF7263AMZ,"AMAZON.COM.KYDC,INC",FF7263AMZ,Burt's Bees Tearless Puppy Shampoo 16oz,Sparse Intermittent,,3.7,3.2,96,84,-12.5
1864-BB0098PCS12,"AMAZON.COM.KYDC,INC",BB0098PCS12,"Glad - Everyday Round Paper Plates - 10""",Croston's,,2.8,2.5,73,64,-12.3
1864-BB15076,"AMAZON.COM.KYDC,INC",BB15076,"Glad - 8.5"" Round Paper Plates, 50ct - P",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 1152 units),86.8,97.4,2256,2532,12.2
1864-FF29833,"AMAZON.COM.KYDC,INC",FF29833,"Dole: Dog Chews, Assorted (Broccoli + Ca",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 2028 units),94.6,83.1,2460,2160,-12.2
1864-FF22070,"AMAZON.COM.KYDC,INC",FF22070,"Arm & Hammer: Tools 7"" Wood Mix Hammer D",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 9% over 1008 units),107.1,94.2,2784,2448,-12.1
1864-FF7488CP6,"AMAZON.COM.KYDC,INC",FF7488CP6,Burts Bees Multipurpose Wipes with Honey,Heuristic,,37.1,41.6,965,1082,12.1
1864-BB21949,"AMAZON.COM.KYDC,INC",BB21949,Clorox Fraganzia - In-Wash Scent Booster,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 1728 units),169.8,149.5,4416,3888,-12.0
1864-FF10159PCS6,"AMAZON.COM.KYDC,INC",FF10159PCS6,"Arm & Hammer Super Deodorizing Shampoo, ",Croston's,,59.8,52.6,1554,1368,-12.0
1864-BB15776,"AMAZON.COM.KYDC,INC",BB15776,"Glad - Plastic Forks, 24ct - Clear",Croston's,,1342.6,1182.9,34908,30756,-11.9
1864-BB35039PCS6,"AMAZON.COM.KYDC,INC",BB35039PCS6,Gladware - Freezerware 64oz - Large Rect,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 12% over 113 units),12.2,13.7,318,356,11.9
1864-FF32149,"AMAZON.COM.KYDC,INC",FF32149,"Dole:  Dog Chews, Banana & Pumpkin Assor",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 10% over 1332 units),77.5,68.3,2016,1776,-11.9
1864-BB12068,"AMAZON.COM.KYDC,INC",BB12068,Kingsford - Wooden Fire Starter Rolls - ,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 4% over 12360 units),357.2,398.8,9288,10368,11.6
1864-FF33135,"AMAZON.COM.KYDC,INC",FF33135,Biosilk for Dogs Silk Therapy Irresistib,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 6% over 3180 units),195.2,217.8,5076,5664,11.6
1864-FF7210,"AMAZON.COM.KYDC,INC",FF7210,Chi Deep Moisture Shampoo For Dogs,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 2292 units),194.8,172.2,5064,4476,-11.6
1864-BB16535,"AMAZON.COM.KYDC,INC",BB16535,Clorox Fraganzia - Aerosol Air Freshener,Croston's,,12.0,13.4,312,348,11.5
1864-FF12887,"AMAZON.COM.KYDC,INC",FF12887,A&H Pet Scents Solid Gel Deodorizer - Fr,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 3% over 33161 units),2381.5,2655.7,61920,69048,11.5
1864-FF31289PCS6,"AMAZON.COM.KYDC,INC",FF31289PCS6,Glad for Pets Activated Carbon Training ,Croston's,,1.0,1.1,26,29,11.5
1864-FF32840,"AMAZON.COM.KYDC,INC",FF32840,Glad for Pets Heavy Duty Activated Carbo,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 2400 units),280.6,248.5,7296,6460,-11.5
1864-BB14658,"AMAZON.COM.KYDC,INC",BB14658,"G4K Paw Patrol  - 9oz Paper Cups, 20ct -",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 10% over 6140 units),788.1,699.2,20490,18180,-11.3
1864-FF31293,"AMAZON.COM.KYDC,INC",FF31293,Glad for Pets Dual Action Freshness (Sce,Croston's,,8.8,7.8,230,204,-11.3
1864-BB26739,"AMAZON.COM.KYDC,INC",BB26739,"G4K Disney - 12oz Paper Bowls, 40ct - Fr",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 1952 units),167.7,186.5,4360,4848,11.2
