
[run] BASELINE (no smoothing)
      C:\Python314\python.exe C:\Users\steven\.claude\skills\inventory-forecaster-cc\scripts\inventory_forecaster.py --customer WAL MART STORES --dry-run --out C:\Users\steven\.claude\skills\inventory-forecaster-cc\backtest_vp_q2_base.json

==================================================================
  Inventory Forecaster — Pets+People
==================================================================
  Manual projection columns: 04_19_W1 → 10_11_W26

[1/4] Pulling projections from Quickbase ...
      166 records retrieved

[2/4] Pulling master pack + Season from Styles ...
      166 master pack records loaded (0 with Season tag)

[3/4] Running forecasts ...
      Mstyle-family index: 158 mstyles with active siblings
      Customer-baseline  : 1 customers  (global median wk-rate: 33.7)
      166 forecasts complete in 0.0s
      Croston's: 65  Heuristic: 6  Inactive: 9  New/Relaunch: 7  OTB (zero): 2  Seasonal Baseline: 62  Sparse Intermittent: 15  Bi-weekly enforced: 0  Alerts (>5%): 140
      Saved → C:\Users\steven\.claude\skills\inventory-forecaster-cc\backtest_vp_q2_base.json
      Open viewer: python scripts/viewer.py --results backtest_vp_q2_base.json

[DRY RUN] Skipping write-back.

==================================================================
  COMPLETE  |  166 records  |  Total 26w demand: 2,977,704
  AI  23011-FF8651/8           15792 9856 10072 13728 10320 13456 11728 11736 10784 12016 10832 11656 13048 11144 9664 12408 14552 12448 12112 14064 13184 13312 13952 15872 14080 14568  12,553  +8.1% 
  Man 23011-FF8651/8           14400 14400 14400 14400 14400 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 13200 14400 14400 14400 14400 14400  13,662
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8652                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF8652               40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40      40
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8653                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF8653               30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30      30
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8654             7634 4880 5448 5924 4984 5880 5936 5350 5664 6620 5144 6230 5524 5396 5256 7326 5960 5828 6162 7702 5056 5498 5656 6454 5350 5188   5,848  +3.5% 
  Man 23011-FF8654             6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6300 6300 6300 6300 6300   6,058
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8832               24    0   24    0   24    0   24    0   24    0   24    0   24    0   12    0   12    0   12    0   12    0   12    0   12    0       9  +84.6% 
  Man 23011-FF8832                5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       5
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8882              756    0  756    0  756    0  756    0  756    0  756    0  756    0  648    0  648    0  648    0  648    0  648    0  648    0     353  +0.0% 
  Man 23011-FF8882                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8882/2           1852 1852 1852 1852 1852 1852 1852 1852 1852 1852 1852 1852 1852 1574 1574 1574 1574 1574 1574 1574 1574 1574 1574 1574 1574 1574   1,713  +56.6% 
  Man 23011-FF8882/2           4500 4200 4200 4200 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 3800 4200 4200 4200 4200 4200   3,950
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8990               24   24   24   36   24   24   24   24   36   36   36   24   24   24   24   36   24   24   36   36   36   36   24   36   24   36      29  +16.3% 
  Man 23011-FF8990               25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25      25
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8991                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0   12    0    0    0    0    0    0    0       0  +98.4% 
  Man 23011-FF8991               28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28      28
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF9060               24    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0      23  +42.3% 
  Man 23011-FF9060               40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40      40
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF9290/24             0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF9290/24          255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0 255.0     255
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF9298              168  144  144  168  144  168  168  120  120  120  144  144  144  144  168  192  216  144  144  144  120  216  144  168  168  120     153  +53.2% 
  Man 23011-FF9298              100  100  100  100  100  100  100  100  100  100  100  100  100  100  100  100  100  100  100  100  100  100  100  100  100  100     100
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF9757               60   60   60   60   60   60   72   72   72   60   72   48   48   48   60   72   72   72   72   48   48   48   48   84   84   96      64  +41.5% 
  Man 23011-FF9757               45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45      45
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-SF8167                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +0.0% 
  Man 23011-SF8167                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0
